,name,categories,genres,steamspy_tags,time_engaged_index,time_engaged_category,player_acclaim_index,player_acclaim_category,adopters_choice_index,adopters_choice_category,game_nexus_index,game_nexus_category
2149,Free the Animation,Single-player;Multi-player;Partial Controller Support,Action;Indie;Simulation,Action;Indie;Simulation,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
2150,Girl Rugby Dash,Single-player;Steam Achievements,Simulation;Sports,Simulation;Sports;Action,0.024230769230769233,Unacceptable,0.3511538461538462,Unacceptable,0.10923076923076924,Unacceptable,0.15992307692307695,Unacceptable
2151,Venture Arctic,Single-player;Steam Achievements,Casual;Indie;Simulation;Strategy,Strategy;Indie;Casual,0.02772727272727273,Unacceptable,0.41409090909090907,Unacceptable,0.11272727272727273,Unacceptable,0.183,Unacceptable
2152,Hero,Single-player,Action;Adventure;Indie,Action;Adventure;Indie,0.02807692307692308,Unacceptable,0.4203846153846154,Unacceptable,0.11307692307692309,Unacceptable,0.1853076923076923,Unacceptable
2153,♞ The Tactics of War ♞,Single-player,Action;Indie;Strategy;Early Access,Early Access;Action;Indie,0.026153846153846156,Unacceptable,0.38576923076923075,Unacceptable,0.11115384615384616,Unacceptable,0.17261538461538461,Unacceptable
2154,D/Generation HD,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Adventure,Adventure;Retro;Puzzle,0.020740740740740744,Unacceptable,0.28833333333333333,Unacceptable,0.10574074074074075,Unacceptable,0.1368888888888889,Unacceptable
2155,The Life's Lane,Single-player,Adventure;Casual;Indie;Simulation,Casual;Adventure;Indie,0.027000000000000003,Unacceptable,0.401,Unacceptable,0.11200000000000002,Unacceptable,0.1782,Unacceptable
2156,"A.D.M(Angels,Demons And Men)",Single-player,Violent;Action;Indie;RPG,Action;RPG;Indie,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
2157,Pottery Crafts: Hand-Made Simulator,Single-player;Steam Achievements,Casual,Casual;Indie;Crafting,0.026212121212121214,Unacceptable,0.38681818181818184,Unacceptable,0.11121212121212122,Unacceptable,0.17300000000000001,Unacceptable
2158,Mazes and Mages,Single-player,Indie;Strategy,Strategy;Indie;Card Game,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
2159,Space Salvager,Single-player;Shared/Split Screen;Full controller support,Adventure;Indie;RPG,Adventure;RPG;Indie,0.027093023255813958,Unacceptable,0.4026744186046512,Unacceptable,0.11209302325581397,Unacceptable,0.1788139534883721,Unacceptable
2160,Willie's Haunted Hayride,Single-player,Casual,Casual;VR,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
2161,The Murder Room VR,Single-player,Action;Adventure;Casual;Indie;Simulation,Action;Adventure;Indie,0.0284375,Unacceptable,0.426875,Unacceptable,0.11343750000000001,Unacceptable,0.1876875,Unacceptable
2162,Reigning Cats,Single-player;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards,Casual;Indie;Simulation;Strategy,Casual;Strategy;Indie,0.028170731707317077,Unacceptable,0.42207317073170736,Unacceptable,0.11317073170731709,Unacceptable,0.1859268292682927,Unacceptable
2163,Kommissar,Single-player,Violent;Adventure;Indie;Simulation;Strategy;Early Access,Early Access;Simulation;Strategy,0.02456521739130435,Unacceptable,0.3571739130434783,Unacceptable,0.10956521739130436,Unacceptable,0.16213043478260872,Unacceptable
2164,GoFetch,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Adventure;Casual,Adventure;Casual,0.02807692307692308,Unacceptable,0.4203846153846154,Unacceptable,0.11307692307692309,Unacceptable,0.1853076923076923,Unacceptable
2165,Ironkraft - Road to Hell,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Casual;Indie;Early Access,Early Access;Action;Casual,0.027222222222222224,Unacceptable,0.40499999999999997,Unacceptable,0.11222222222222224,Unacceptable,0.17966666666666667,Unacceptable
2166,Mino Saga,Single-player;Steam Achievements,Action;Casual;Indie,Action;Indie;Casual,0.02891304347826087,Unacceptable,0.43543478260869567,Subpar,0.11391304347826088,Unacceptable,0.19082608695652176,Unacceptable
2167,Hex Tunnel,Single-player;Full controller support,Indie,Indie;VR;Great Soundtrack,0.027000000000000003,Unacceptable,0.401,Unacceptable,0.11200000000000002,Unacceptable,0.1782,Unacceptable
2168,Enemist,Single-player,Action;Casual;Indie,Action;Indie;Casual,0.023181818181818185,Unacceptable,0.3322727272727273,Unacceptable,0.1081818181818182,Unacceptable,0.15300000000000002,Unacceptable
2169,Strike Force: Desert Thunder,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,Indie;Action,0.02285714285714286,Unacceptable,0.32642857142857146,Unacceptable,0.10785714285714287,Unacceptable,0.15085714285714286,Unacceptable
2170,FILE 9,Single-player;Steam Achievements,Action;Adventure;Indie;Strategy,Action;Adventure;Strategy,0.027222222222222224,Unacceptable,0.40499999999999997,Unacceptable,0.11222222222222224,Unacceptable,0.17966666666666667,Unacceptable
2171,All Aspect Warfare,Single-player;Multi-player;Co-op,Action;Simulation,Action;Simulation,0.025967741935483873,Unacceptable,0.3824193548387097,Unacceptable,0.11096774193548388,Unacceptable,0.17138709677419356,Unacceptable
2172,Puzzles for smart: Cats,Single-player;Steam Achievements,Casual;Indie,Casual;Indie;Puzzle,0.025689655172413794,Unacceptable,0.3774137931034483,Unacceptable,0.1106896551724138,Unacceptable,0.16955172413793104,Unacceptable
2173,Battle royale simulator,Single-player,Action;Simulation;Strategy,Action;Simulation;Gore,0.02642857142857143,Unacceptable,0.3907142857142857,Unacceptable,0.11142857142857143,Unacceptable,0.17442857142857143,Unacceptable
2174,WAR_WAR_WAR: Smiles vs Ghosts,Single-player,Action;Adventure;Indie,Action;Indie;Adventure,0.026621621621621624,Unacceptable,0.3941891891891892,Unacceptable,0.11162162162162163,Unacceptable,0.17570270270270272,Unacceptable
2175,Squares,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie,Indie;Casual,0.025000000000000005,Unacceptable,0.36500000000000005,Unacceptable,0.11000000000000001,Unacceptable,0.165,Unacceptable
2176,Destroy_the_devil,Single-player,RPG,RPG;RPGMaker,0.02807692307692308,Unacceptable,0.4203846153846154,Unacceptable,0.11307692307692309,Unacceptable,0.1853076923076923,Unacceptable
2177,Airbo,Single-player,Action;Indie,Indie;Action,0.021666666666666667,Unacceptable,0.305,Unacceptable,0.10666666666666667,Unacceptable,0.14300000000000002,Unacceptable
2178,Age of Survival,Single-player;Multi-player;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie;Simulation;Early Access,Early Access;Survival;Simulation,0.013043478260869566,Unacceptable,0.14978260869565216,Unacceptable,0.09804347826086958,Unacceptable,0.08608695652173913,Unacceptable
2179,Airship Commander,Single-player;VR Support,Simulation;Early Access,Early Access;Simulation,0.028214285714285716,Unacceptable,0.4228571428571429,Unacceptable,0.11321428571428573,Unacceptable,0.18621428571428572,Unacceptable
2180,Ladybird Reflect,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Includes level editor,Casual;Indie,Indie;Casual,0.02891304347826087,Unacceptable,0.43543478260869567,Subpar,0.11391304347826088,Unacceptable,0.19082608695652176,Unacceptable
2181,Becoming a Dandelion Spore,Single-player,Indie,Indie,0.02772727272727273,Unacceptable,0.41409090909090907,Unacceptable,0.11272727272727273,Unacceptable,0.183,Unacceptable
2182,Karma,Single-player;Steam Achievements,Indie;Simulation;Strategy,Indie;Simulation;Strategy,0.0225,Unacceptable,0.32,Unacceptable,0.10750000000000001,Unacceptable,0.1485,Unacceptable
2183,Spider Wars,Single-player;Online Multi-Player;Steam Trading Cards,Action;Adventure;Casual;Indie;Simulation;Early Access,Early Access;Action;Adventure,0.021666666666666667,Unacceptable,0.305,Unacceptable,0.10666666666666667,Unacceptable,0.14300000000000002,Unacceptable
2184,Uplands Motel,Single-player;Partial Controller Support,Action;Adventure;Indie,Action;Adventure;Indie,0.02891304347826087,Unacceptable,0.43543478260869567,Subpar,0.11391304347826088,Unacceptable,0.19082608695652176,Unacceptable
2185,Metal Brigade Tactics,Single-player;Includes level editor,Indie;RPG;Strategy,Strategy;RPG;Indie,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
2186,Little People,Single-player;Full controller support,Action;Adventure;Indie,Action;Adventure;Indie,0.02772727272727273,Unacceptable,0.41409090909090907,Unacceptable,0.11272727272727273,Unacceptable,0.183,Unacceptable
2187,Achievement Collector: Cat,Single-player;Steam Achievements;Stats,Action;Adventure,Action;Adventure,0.026126760563380282,Unacceptable,0.38528169014084507,Unacceptable,0.11112676056338029,Unacceptable,0.17243661971830987,Unacceptable
2188,Fitzzle Fearless Sharks,Single-player;Steam Achievements,Casual,Casual,0.02791666666666667,Unacceptable,0.4175,Unacceptable,0.11291666666666668,Unacceptable,0.18425,Unacceptable
2189,Puzzle Monarch: Vampires,Single-player,Casual;Indie;Strategy,Indie;Strategy;Casual,0.02807692307692308,Unacceptable,0.4203846153846154,Unacceptable,0.11307692307692309,Unacceptable,0.1853076923076923,Unacceptable
2190,I'm Lost,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie,Indie;Adventure,0.025000000000000005,Unacceptable,0.36500000000000005,Unacceptable,0.11000000000000001,Unacceptable,0.165,Unacceptable
2191,Night light,Single-player,Violent;Gore;Action;Adventure;Casual;Indie,Action;Adventure;Indie,0.025833333333333337,Unacceptable,0.38,Unacceptable,0.11083333333333334,Unacceptable,0.1705,Unacceptable
2192,Australian Football Coach,Single-player;Includes level editor,Indie;Simulation;Sports;Strategy,Strategy;Indie;Simulation,0.028214285714285716,Unacceptable,0.4228571428571429,Unacceptable,0.11321428571428573,Unacceptable,0.18621428571428572,Unacceptable
2193,DROP VR - AUDIO VISUALIZER,Single-player,Adventure;Casual;Indie;Simulation,Indie;Adventure;Casual,0.02791666666666667,Unacceptable,0.4175,Unacceptable,0.11291666666666668,Unacceptable,0.18425,Unacceptable
2194,Jerry and the mystery loot box,Single-player,Adventure;Casual;Indie,Adventure;Casual;Indie,0.02673913043478261,Unacceptable,0.396304347826087,Unacceptable,0.11173913043478262,Unacceptable,0.17647826086956522,Unacceptable
2195,Donjon Defense,Single-player;Steam Achievements,Casual;Strategy,Strategy;Casual,0.02891304347826087,Unacceptable,0.43543478260869567,Subpar,0.11391304347826088,Unacceptable,0.19082608695652176,Unacceptable
2196,Archibald,Single-player,Adventure;Casual;Indie,Adventure;Indie;Casual,0.025952380952380956,Unacceptable,0.3821428571428572,Unacceptable,0.11095238095238097,Unacceptable,0.1712857142857143,Unacceptable
2197,Yasai Ninja,Single-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;Indie,Action;Adventure;Indie,0.022592592592592595,Unacceptable,0.3216666666666667,Unacceptable,0.1075925925925926,Unacceptable,0.14911111111111114,Unacceptable
2198,Scary Girl,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action,Action;Platformer;Female Protagonist,0.2387463015061572,Outstanding,0.5338886834170087,Average,0.13013868341700874,Good,0.2979153105522576,Good
2199,Graze Counter,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Casual,Action;Casual;Shoot 'Em Up,0.39214812789807213,Masterpiece,0.8346931317873822,Masterpiece,0.15404427682555025,Good,0.45569222704863155,Outstanding
2200,SpiritSphere,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats,Action;Casual;Indie;Sports,Action;Indie;Casual,0.2385433616323424,Outstanding,0.7105672237943893,Excellent,0.1394268729171964,Good,0.35921736125349635,Excellent
2201,24 Hours 'til Rescue,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;RPG,RPG;Action;RPGMaker,0.027000000000000003,Unacceptable,0.31600000000000006,Unacceptable,0.197,Good,0.17820000000000003,Unacceptable
2202,Tokyo Hosto,Single-player,Adventure,Adventure;Visual Novel,0.033417721518987344,BelowAverage,0.4315189873417722,Subpar,0.20341772151898735,Good,0.22055696202531647,BelowAverage
2203,Vacation Simulator,Single-player;Steam Achievements,Action;Adventure;Simulation,Simulation;Action;Adventure,0.04631944444444444,Good,0.74875,Outstanding,0.13131944444444446,Good,0.30570833333333336,Good
2204,Putin VS ISIS,Single-player;Steam Achievements,Action;Casual;Indie,Indie;Action;Casual,0.04909448818897638,Excellent,0.7987007874015748,Masterpiece,0.1340944881889764,Good,0.3240236220472441,Excellent
2205,Shadows of Adam,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;RPG,RPG;Indie;Pixel Graphics,0.04973684210526316,Excellent,0.8102631578947369,Masterpiece,0.13473684210526315,Good,0.3282631578947368,Excellent
2206,Steam Prison,Single-player;Steam Cloud,Adventure,Otome;Adventure;Visual Novel,0.045259740259740264,Good,0.7296753246753247,Outstanding,0.13025974025974027,Good,0.2987142857142857,Good
2207,Chef Solitaire: USA,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie,Casual;Indie;Card Game,0.0457563025210084,Good,0.7386134453781513,Outstanding,0.13075630252100842,Good,0.3019915966386555,Good
2208,Sable's Grimoire,Single-player;Steam Achievements;Full controller support,Casual;Indie;Simulation,Casual;Indie;Simulation,0.04617647058823529,Good,0.7461764705882353,Outstanding,0.1311764705882353,Good,0.30476470588235294,Good
2209,OK K.O.! Let’s Play Heroes,Single-player;Steam Achievements;Full controller support;Captions available,Action;Adventure,Action;Adventure;Beat 'em up,0.048125,Excellent,0.7812500000000001,Outstanding,0.13312500000000002,Good,0.31762500000000005,Excellent
2210,Ballway,Single-player,Casual;Indie,Indie;Casual;Puzzle,0.044130434782608696,Good,0.7093478260869566,Excellent,0.12913043478260872,Good,0.29126086956521746,Good
2211,Prison Tycoon 3™: Lockdown,Single-player,Strategy,Strategy;Simulation,0.021023622047244096,Unacceptable,0.2084251968503937,Unacceptable,0.1910236220472441,Good,0.13875590551181102,Unacceptable
2212,ETHEREAL,Single-player;Full controller support,Indie,Indie;Puzzle;Abstract,0.04551724137931035,Good,0.7343103448275862,Outstanding,0.13051724137931037,Good,0.3004137931034483,Good
2213,Gorescript,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Leaderboards,Action;Indie,Action;Indie;FPS,0.04590909090909091,Good,0.7413636363636364,Outstanding,0.13090909090909092,Good,0.30300000000000005,Good
2214,Hell Wedding 夜嫁,Single-player,Indie;Early Access,Early Access;Indie;Horror,0.051014492753623186,Excellent,0.8332608695652174,Masterpiece,0.1360144927536232,Good,0.33669565217391306,Excellent
2215,Seers Isle,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie,Indie;Visual Novel;Choices Matter,0.04808510638297872,Excellent,0.7805319148936171,Outstanding,0.13308510638297874,Good,0.3173617021276596,Excellent
2216,Catmaze,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie;RPG,Adventure;Action;Indie,0.04628205128205129,Good,0.7480769230769231,Outstanding,0.13128205128205128,Good,0.30546153846153845,Good
2217,FoxTail,Single-player;Steam Cloud,Adventure;Indie;Early Access,Early Access;Adventure;Indie,0.0916659269678981,Excellent,0.8292777366834018,Masterpiece,0.1379444033500684,Good,0.34943306211045155,Excellent
2218,Escape Bloody Mary,Single-player;Steam Achievements,Adventure;Indie;Simulation,Adventure;Indie;Simulation,0.04428571428571429,Good,0.7121428571428572,Excellent,0.12928571428571428,Good,0.29228571428571426,Good
2219,Child Phobia: Nightcoming Fears,Single-player;Steam Trading Cards,Sexual Content;Violent;Gore;Adventure;Indie;Early Access,Early Access;Indie;Gore,0.373960881775672,Outstanding,0.6356089378764264,Good,0.14260893787642623,Good,0.38021898998441306,Outstanding
2220,Airport Firefighters - The Simulation,Single-player;Steam Achievements;Partial Controller Support,Simulation,Simulation;Action;First-Person,0.030059880239520963,Subpar,0.37107784431137725,Unacceptable,0.20005988023952098,Good,0.19839520958083834,Subpar
2221,The Tenth Line,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie;RPG,RPG;Indie;Platformer,0.04520618556701031,Good,0.7287113402061857,Outstanding,0.13020618556701033,Good,0.2983608247422681,Good
2222,Trickster VR: Co-op Dungeon Crawler,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements,Action;Adventure;Indie,Adventure;Co-op;Dungeon Crawler,0.17938145371864633,Excellent,0.8117239765437848,Masterpiece,0.14163712790854902,Good,0.37380504419642346,Excellent
2223,位面穿越者-三国传(A Bit Crosser-Three Kingdoms),Single-player;Steam Achievements,RPG;Strategy,RPG;Strategy;Singleplayer,0.02772727272727273,Unacceptable,0.3290909090909091,Unacceptable,0.19772727272727275,Good,0.183,Unacceptable
2224,Gal*Gun 2,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure,Sexual Content;Nudity;Anime,0.42177549373134643,Masterpiece,0.8290644263623503,Masterpiece,0.15530736421545774,Good,0.46402860382202105,Outstanding
2225,Panic Room 2: Hide and Seek,Single-player;Online Multi-Player;In-App Purchases,Casual;Free to Play,Free to Play;Casual;Hidden Object,0.03142857142857143,Mediocre,0.3957142857142857,Unacceptable,0.20142857142857146,Good,0.20742857142857143,Mediocre
2226,"Once Bitten, Twice Dead!",Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Simulation;Strategy,Action;Adventure;Massively Multiplayer,0.019774436090225566,Unacceptable,0.18593984962406016,Unacceptable,0.1897744360902256,Good,0.13051127819548874,Unacceptable
2227,Treasures of the Ancients: Egypt,Single-player;Steam Achievements,Adventure;Casual;Indie,Indie;Casual;Adventure,0.02782608695652174,Unacceptable,0.3308695652173913,Unacceptable,0.19782608695652176,Good,0.1836521739130435,Unacceptable
2228,Think of the Children,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action,Action;Co-op;4 Player Local,0.27234253912994527,Outstanding,0.5446427196791269,Average,0.13247290835837222,Good,0.3133211951652567,Excellent
2229,Hidden Paws,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Indie;Casual;Cute,0.0501388888888889,Excellent,0.8175,Masterpiece,0.13513888888888892,Good,0.33091666666666664,Excellent
2230,WAVESHAPER,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Stats;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,0.044552238805970146,Good,0.7169402985074627,Excellent,0.12955223880597017,Good,0.29404477611940294,Good
2231,UTOPIA 9 - A Volatile Vacation,Single-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Indie;Twin Stick Shooter;Action,0.046007194244604324,Good,0.7431294964028777,Outstanding,0.13100719424460433,Good,0.3036474820143885,Good
2232,Space Ace,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual,Adventure;Casual;Action,0.046666666666666676,Good,0.755,Outstanding,0.13166666666666668,Good,0.30800000000000005,Good
2233,My Holiday,Single-player;Partial Controller Support,Casual;Indie;RPG,Indie;Casual;RPG,0.05067901234567901,Excellent,0.8272222222222222,Masterpiece,0.13567901234567903,Good,0.3344814814814815,Excellent
2234,The Witch's House MV,Single-player;Full controller support,Adventure;Casual;Indie;RPG,Adventure;RPGMaker;Indie,0.05267441860465116,Excellent,0.863139534883721,Masterpiece,0.13767441860465118,Good,0.34765116279069774,Excellent
2235,Bientôt l'été,Single-player;Multi-player,Casual;Indie;Simulation,Indie;Casual;Simulation,0.03264492753623189,Mediocre,0.41760869565217396,Unacceptable,0.20264492753623192,Good,0.21545652173913044,Mediocre
2236,Tadpole Treble,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Includes level editor;Commentary available,Action;Adventure;Indie,Indie;Music;Adventure,0.05137404580152673,Excellent,0.839732824427481,Masterpiece,0.13637404580152673,Good,0.33906870229007635,Excellent
2237,Unium,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Casual;Indie;Strategy,Casual;Indie;Strategy,0.05128378378378379,Excellent,0.8381081081081081,Masterpiece,0.1362837837837838,Good,0.33847297297297296,Excellent
2238,Flipping Death,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Puzzle-Platformer,0.045625,Good,0.7362500000000001,Outstanding,0.13062500000000002,Good,0.301125,Good
2239,Close Combat: Last Stand Arnhem,Single-player;Online Multi-Player,Simulation;Strategy,Strategy;Simulation,0.3433177226969911,Outstanding,0.5947550249983177,AboveAverage,0.1388459340892268,Good,0.35538316498889677,Excellent
2240,Alphabear: Hardcover Edition,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Casual;Indie,Indie;Casual;Puzzle,0.30487190107640705,Outstanding,0.7125206611709116,Excellent,0.1430206611709115,Good,0.38293636372801587,Outstanding
2241,Alternativa,Single-player;Steam Cloud,Adventure,Adventure;Point & Click;Sci-fi,0.03460317460317461,BelowAverage,0.45285714285714285,Subpar,0.20460317460317462,Good,0.22838095238095238,BelowAverage
2242,Cosmic Rocket Defender,Single-player;Partial Controller Support,Action;Indie,Action;Indie,0.029531250000000002,Subpar,0.3615625,Unacceptable,0.19953125000000002,Good,0.19490625,Subpar
2243,EARTH'S DAWN,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Steam Leaderboards,Violent;Action;Indie,Action;Indie;Violent,0.39562927619696314,Masterpiece,0.725835825589586,Outstanding,0.14849816325192366,Good,0.41908787746269605,Outstanding
2244,Blink,Single-player;Steam Achievements;Full controller support,Adventure;Indie,Adventure;Indie;Puzzle-Platformer,0.04740506329113925,Good,0.7682911392405063,Outstanding,0.13240506329113927,Good,0.312873417721519,Excellent
2245,Knot,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Casual;Indie;Simulation,Casual;Indie;Simulation,0.03785714285714285,Average,0.5964285714285714,AboveAverage,0.12285714285714286,Average,0.24985714285714286,Average
2246,VEmpire - The Kings of Darkness,Single-player;Multi-player;Cross-Platform Multiplayer,Casual;Indie;Strategy;Early Access,Early Access;Strategy;Casual,0.03681818181818182,Average,0.5777272727272728,AboveAverage,0.12181818181818183,Average,0.24300000000000002,Average
2247,Equalizer,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;Sports,Action;Indie;Casual,0.146661975207383,Excellent,0.4895194152892991,Mediocre,0.12295691528929907,Average,0.2505156409093738,Average
2248,Monkeys & Dragons,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie;RPG,Adventure;Indie;Casual,0.03670731707317074,Average,0.5757317073170732,AboveAverage,0.12170731707317074,Average,0.24226829268292685,Average
2249,RideOp - VR Thrill Ride Experience,Single-player,Casual;Simulation,Casual;Simulation;VR,0.03765306122448979,Average,0.5927551020408163,AboveAverage,0.1226530612244898,Average,0.24851020408163266,Average
2250,Vehicle VR,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Racing;Strategy,Racing;Action;Strategy,0.036250000000000004,Average,0.5675,Average,0.12125000000000001,Average,0.23925000000000002,Average
2251,Party Crashers,Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Indie;Racing,Racing;Indie,0.03648148148148149,Average,0.5716666666666667,AboveAverage,0.1214814814814815,Average,0.24077777777777779,Average
2252,Rheum,Single-player;Steam Achievements;Full controller support;Stats,Action;Adventure;Indie,Action;Adventure;Indie,0.03735294117647059,Average,0.5873529411764706,AboveAverage,0.12235294117647061,Average,0.2465294117647059,Average
2253,Wishmere,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Action;Indie;4 Player Local,0.03681818181818182,Average,0.5777272727272728,AboveAverage,0.12181818181818183,Average,0.24300000000000002,Average
2254,Coldfall,Single-player;Steam Achievements,Action;Adventure;Indie;Strategy,Violent;Action;Indie,0.03666666666666667,Average,0.575,AboveAverage,0.12166666666666667,Average,0.242,Average
2255,Oh My Godheads,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action,Action;4 Player Local;Local Co-Op,0.036250000000000004,Average,0.5675,Average,0.12125000000000001,Average,0.23925000000000002,Average
2256,Bric - The Casual Indie Game,Single-player,Action;Adventure;Casual;Indie;Strategy,Casual;Adventure;Strategy,0.03666666666666667,Average,0.575,AboveAverage,0.12166666666666667,Average,0.242,Average
2257,BARDO,Single-player,Action;Indie;Simulation;Sports;Early Access,Early Access;Action;Indie,0.03681818181818182,Average,0.5777272727272728,AboveAverage,0.12181818181818183,Average,0.24300000000000002,Average
2258,West of Red,Single-player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements,Violent;Gore;Action;Indie;Simulation,Action;Indie;Gore,0.20107969408361445,Excellent,0.4091962082710075,Unacceptable,0.12159346854498011,Average,0.2415168923968687,Average
2259,Getaway Island,Single-player;Steam Trading Cards;Steam Cloud,Sexual Content;Nudity;Casual;Indie,Sexual Content;Nudity;Casual,0.038823529411764715,Average,0.6138235294117648,Good,0.12382352941176472,Average,0.2562352941176471,AboveAverage
2260,Melter Man,Single-player;Partial Controller Support,Action;Adventure;Casual;Indie,Action;Adventure;Indie,0.03735294117647059,Average,0.5873529411764706,AboveAverage,0.12235294117647061,Average,0.2465294117647059,Average
2261,TRATEL64,Single-player,Adventure;Free to Play;Indie,Free to Play;Nudity;Adventure,0.03875000000000001,Average,0.6125,AboveAverage,0.12375000000000001,Average,0.25575000000000003,AboveAverage
2262,Saucer-Like,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie,Adventure;Indie;Anime,0.03648148148148149,Average,0.5716666666666667,AboveAverage,0.1214814814814815,Average,0.24077777777777779,Average
2263,World of Mixed Martial Arts 3,Single-player,Simulation;Sports,Sports;Simulation;Management,0.038941605839416055,Average,0.6159489051094891,Good,0.12394160583941607,Average,0.25701459854014597,AboveAverage
2264,A Demon's Game - Episode 1,Single-player;Steam Achievements,Violent;Gore;Action;Adventure;Indie,Action;Adventure;Indie,0.036034482758620694,Average,0.5636206896551724,Average,0.1210344827586207,Average,0.23782758620689656,Average
2265,Panzer Doctrine,Single-player;Steam Achievements,Indie;Simulation;Strategy,Simulation;Strategy;Indie,0.036521739130434785,Average,0.5723913043478261,AboveAverage,0.12152173913043479,Average,0.24104347826086958,Average
2266,Getsuei Gakuen -kou-,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure,Adventure;Anime;Story Rich,0.03878378378378379,Average,0.6131081081081081,Good,0.1237837837837838,Average,0.25597297297297295,AboveAverage
2267,Orbital Injection,Single-player,Casual;Simulation,Casual;Simulation;VR,0.036034482758620694,Average,0.5636206896551724,Average,0.1210344827586207,Average,0.23782758620689656,Average
2268,XBall Champion,Single-player;Multi-player;Steam Achievements,Sports,Sports,0.036250000000000004,Average,0.5675,Average,0.12125000000000001,Average,0.23925000000000002,Average
2269,LEGIE,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,Adventure;Indie;RPG,0.03833333333333333,Average,0.605,AboveAverage,0.12333333333333335,Average,0.253,Average
2270,Build-A-Lot,Single-player,Simulation,Simulation;Building,0.03681818181818182,Average,0.5777272727272728,AboveAverage,0.12181818181818183,Average,0.24300000000000002,Average
